"No.","Time","Source","Destination","Protocol","Length","Info","Source MAC","Dest MAC","802.11 Type","802.11 Subtype","UDP Length","Frame Length","Hw src addr res","data.data"
"51","6.154614","192.168.43.1","192.168.43.20","UDP","1074","40611  >  16734 Len=1032","","","","","1040","1074","VLinkTechnol_7e:5d:bd","[â\200\246] f1:d0:04:04:d1:00:00:10:41:52:54:45:4d:49:53:00:03:00:00:00:26:00:00:00:2d:1a:00:00:74:78:6c:65:54:70:30:4f:45:65:6c:39:70:4d:46:78:50:54:35:73:61:56:58:68:52:31:50:4a:75:55:6c:42:38:77:62:51:56:61:58:61:6f:75:6f:39:77:56:4e:7a:47:5a:57:72:2f:36:63:36:54:44:79:6d:65:6f:66:54:33:30:6e:65:33:37:5a:68:63:41:5a:79:79:70:32:50:4c:76:32:68:61:32:54:36:36:70:62:4c:66:64:6e:52:6b:48:45:34:76:73:5a:62:62:55:4f:68:37:44:4d:64:72:46:41:4c:6d:42:33:4e:70:46:65:37:6a:67:63:69:4f:33:5a:64:31:7a:50:69:70:31:4c:4c:75:43:6a:78:51:59:44:70:2b:57:5a:36:66:48:55:45:65:67:39:2f:46:48:68:4f:42:64:72:79:6d:74:32:36:51:4d:6b:4f:64:67:68:62:4b:76:51:55:49:45:75:50:38:50:31:6b:2b:38:4d:65:78:4f:58:53:78:7a:45:34:59:65:49:70:54:32:36:4f:62:59:42:6d:4b:42:2b:72:58:68:65:70:75:4e:53:38:38:6b:64:76:41:4e:77:6f:45:35:32:37:34:53:47:4b:4c:68:4a:63:57:36:41:31:76:7a:5a:79:57:6c:4e:6d:6a:78:67:69:42:34:69:48:51:37:6d:32:74:41:68:44:4d:45:79:78:68:4c:4e:43:2f:6d:2f:41:4d:59:56:42:74:47:34:35:63:77:72:64:53:6e:6c:67:71:4e:5a:6e:67:6a:54:64:50:79:54:31:66:77:7a:4e:7a:36:6c:53:41:4f:65:75:56:56:69:58:56:34:42:32:74:52:6f:41:78:35:48:4c:41:74:79:70:79:38:56:6c:76:71:74:59:6e:33:63:53:41:53:4b:38:51:74:7a:57:6b:48:43:47:59:41:58:50:4c:64:77:70:61:73:62:51:4b:49:42:5a:59:6e:2b:52:4a:63:44:65:62:4d:64:30:46:38:45:75:62:5a:52:7a:57:38:52:6a:43:4e:30:71:57:31:79:2f:30:7a:49:33:46:79:38:68:51:71:41:39:6e:32:4c:70:48:78:6a:33:4e:70:73:59:63:6d:70:79:33:79:32:5a:64:6e:73:72:6d:72:4a:70:5a:58:4f:4d:64:69:6a:50:4b:64:61:5a:39:31:70:78:73:65:4e:66:33:4b:36:78:62:4c:59:59:44:6a:39:76:61:73:44:6c:75:32:6e:48:72:4b:6d:44:6b:6b:48:63:44:52:68:73:54:38:6b:79:38:69:6b:77:42:35:67:39:6a:4a:37:6d:58:7a:2b:4a:71:2b:63:71:54:74:71:38:51:67:6b:44:67:34:57:7a:38:76:66:53:33:2f:35:65:57:6a:7a:52:49:53:76:45:58:79:4b:44:50:33:65:51:75:6e:77:79:77:53:73:41:53:79:4a:32:4c:77:58:39:67:66:6b:65:46:36:53:4a:39:51:66:54:34:59:75:58:6e:4e:70:7a:51:43:47:72:30:53:2b:65:62:55:7a:55:46:63:31:6c:47:63:58:6b:77:6a:42:32:39:61:6a:44:49:43:46:4f:4d:78:71:59:54:41:56:4f:37:34:72:79:6"
"52","6.158562","192.168.43.20","192.168.43.1","UDP","52","16734  >  40611 Len=10","","","","","18","52","LGElectronic_4a:ec:64","f1:d1:00:06:d1:00:00:01:00:10"
"53","6.158665","192.168.43.1","192.168.43.20","UDP","1074","40611  >  16734 Len=1032","","","","","1040","1074","VLinkTechnol_7e:5d:bd","[â\200\246] f1:d0:04:04:d1:00:00:11:52:50:66:30:54:79:66:6c:63:43:45:49:31:4d:73:36:4a:75:32:43:66:46:4b:2b:63:67:37:6c:45:38:69:66:30:72:57:4a:4e:42:61:4d:7a:51:56:58:69:64:36:78:76:67:55:45:30:32:4e:6f:77:77:39:58:4a:45:44:2f:61:2f:61:48:76:58:31:72:50:51:7a:59:53:53:50:42:6f:39:72:45:66:53:34:59:43:48:74:4a:62:34:6e:37:33:6e:4b:6b:73:4b:69:37:33:36:49:53:53:55:35:5a:68:56:5a:77:35:35:36:42:75:38:44:6e:5a:4b:36:6e:42:79:2f:78:77:57:34:47:67:79:77:69:64:35:57:71:50:6c:6f:37:71:31:4f:33:34:7a:52:54:45:33:65:75:75:32:4c:7a:32:48:55:54:63:6d:7a:71:4d:48:59:2b:69:43:48:41:4f:44:33:36:54:62:77:48:41:77:65:4e:33:78:4c:6d:78:47:57:33:73:73:72:44:67:42:6e:4c:5a:53:49:51:6f:7a:65:38:75:56:57:45:43:45:63:47:39:51:56:78:38:56:43:72:4f:65:4a:44:58:6e:76:2b:70:2b:48:32:35:55:64:49:57:6b:47:35:62:74:6b:70:57:2f:73:4d:57:34:4a:49:65:61:6c:78:35:63:61:4c:64:71:43:45:30:59:7a:68:43:37:68:79:6b:71:55:5a:76:38:73:71:37:38:6e:69:48:38:72:4c:32:78:68:79:6f:52:76:35:65:35:34:33:59:75:36:44:78:74:30:6f:76:51:41:46:5a:46:66:44:72:58:33:77:2b:48:56:73:70:49:5a:34:31:6d:5a:2b:75:73:53:6e:4b:30:65:66:31:56:2f:6b:73:35:77:4d:35:58:67:45:58:74:59:50:66:4e:67:4f:39:53:4f:79:54:65:35:36:66:2f:6e:56:56:78:59:78:59:35:42:63:48:61:39:6b:44:54:7a:2f:34:70:74:41:45:62:54:41:41:74:62:68:2b:62:4f:6f:73:4b:4a:4a:33:35:38:70:77:6a:2f:33:65:53:6d:2f:74:63:37:49:4c:69:46:36:57:62:73:48:4c:4f:7a:58:76:7a:32:6c:39:56:79:57:6c:30:30:30:32:6f:6f:5a:4d:33:4c:2b:2b:77:72:2f:79:51:34:32:30:79:70:4f:6e:47:79:4a:6e:73:70:44:2f:54:59:6f:37:50:68:52:6b:74:30:37:61:7a:70:31:6f:76:2f:5a:39:4f:4a:35:41:4e:70:45:63:48:4d:38:58:44:43:48:64:54:61:65:42:58:4d:72:73:64:2b:57:36:72:4a:36:44:4e:4a:58:2b:50:53:66:42:6f:36:6d:76:72:47:62:6d:49:4c:61:77:71:6b:7a:2b:55:45:6e:72:78:50:4b:5a:6d:2f:6c:62:39:30:6b:77:6d:47:4e:38:6c:72:77:67:4a:77:30:69:4a:55:75:67:74:66:48:32:4e:57:72:51:37:6d:6d:4b:6f:32:49:46:64:36:4c:74:45:68:41:36:79:76:34:42:4c:75:64:50:33:55:5a:31:53:38:39:31:38:64:72:44:76:4b:6a:6f:49:57:35:54:4f:32:32:4e:4b:74:2b:72:51:48:46:43:6b:46:67:34:71:78:6a:59:6a:58:4d:4"
"54","6.158673","192.168.43.1","192.168.43.20","UDP","1074","40611  >  16734 Len=1032","","","","","1040","1074","VLinkTechnol_7e:5d:bd","[â\200\246] f1:d0:04:04:d1:00:00:12:75:75:52:67:39:6f:6b:49:52:63:34:6a:54:6a:59:45:34:57:49:66:56:54:58:33:76:52:39:46:64:4c:32:31:56:36:50:79:4a:57:75:61:2f:4c:7a:2f:54:39:31:43:4d:48:32:70:72:38:52:6c:49:4e:79:41:36:39:44:7a:4b:72:6d:46:6e:6f:30:41:61:75:77:5a:44:51:2b:48:43:58:37:6b:45:58:35:5a:44:7a:67:68:67:47:79:39:4c:79:41:4b:45:33:63:78:37:68:71:4e:54:49:4e:4e:6d:63:38:67:6f:36:30:6f:6a:79:6b:53:37:67:69:67:78:2f:63:6f:4b:43:35:35:67:41:57:6e:36:53:73:46:6b:41:76:41:74:4b:4c:37:62:6f:55:38:6e:71:30:73:30:54:39:6d:58:52:33:34:4b:6e:45:7a:36:74:52:71:6c:6d:62:2b:2b:67:38:48:6c:46:2b:48:79:49:64:4d:6f:6e:55:52:70:48:43:2f:63:4e:67:46:7a:49:37:70:76:62:70:59:64:46:51:4b:52:41:73:44:4a:33:41:79:4a:61:5a:37:62:65:6a:62:6f:53:4f:66:39:74:50:4e:78:4c:36:43:52:6b:7a:38:78:52:79:56:62:4e:41:6a:31:48:64:66:5a:71:4f:39:63:51:4d:41:49:35:6f:66:72:39:54:46:46:2f:39:47:7a:47:64:32:41:66:78:35:4b:62:6f:32:4e:35:59:59:76:71:61:33:74:39:52:4f:54:47:7a:31:57:51:76:46:78:75:75:5a:68:4d:66:57:52:45:5a:66:54:6e:75:35:42:73:48:50:5a:50:39:78:72:5a:76:59:64:52:47:78:49:34:4f:52:4c:63:37:36:59:34:74:57:54:45:46:6b:4c:58:72:6c:54:46:49:77:67:55:66:7a:50:4f:38:6a:4f:45:66:2f:51:54:38:38:31:64:37:56:64:33:32:72:6e:38:48:41:43:62:74:78:30:74:73:44:36:48:79:6c:44:51:62:65:79:68:61:51:65:39:51:33:43:67:6b:34:6a:62:67:4c:6a:37:63:61:75:4f:7a:4c:2b:31:6e:67:4c:6e:57:50:64:31:5a:35:5a:77:54:49:58:35:75:66:61:50:62:45:36:44:63:70:52:6b:34:71:34:61:73:72:68:6e:34:33:36:36:46:39:73:53:67:68:2b:6b:65:4a:34:53:33:2f:67:46:49:4c:39:33:45:72:34:31:4b:33:63:66:59:63:43:48:49:53:46:53:63:61:70:53:53:7a:54:48:32:69:78:43:54:52:47:4b:37:38:39:6f:70:34:45:6a:48:63:70:38:75:33:73:44:75:4c:6f:75:5a:52:33:4c:39:69:36:34:66:49:33:46:67:58:65:54:4f:36:49:57:4a:38:77:31:5a:30:49:74:67:43:4b:41:39:6a:66:57:38:39:61:32:72:78:6f:54:76:72:62:53:63:34:71:35:62:2f:5a:6f:30:4f:44:61:33:45:35:6c:54:35:78:57:45:2b:6b:4d:4a:38:77:4a:7a:35:50:37:6a:72:64:51:75:64:54:6b:71:56:70:34:74:30:4c:5a:73:48:71:4b:58:45:4c:37:53:30:4c:77:33:77:51:53:4b:44:49:72:75:74:42:6b:54:38:7"
"55","6.158674","192.168.43.1","192.168.43.20","UDP","1074","40611  >  16734 Len=1032","","","","","1040","1074","VLinkTechnol_7e:5d:bd","[â\200\246] f1:d0:04:04:d1:00:00:13:49:43:4e:73:38:71:53:75:65:68:64:74:54:41:2f:70:43:63:48:4e:79:55:62:2f:52:65:32:68:47:66:42:59:61:66:31:4e:4f:55:4a:71:56:50:58:4d:7a:59:4d:73:4d:54:6c:31:31:4e:6c:46:6a:2f:76:51:46:2f:57:2b:69:6d:2f:52:4b:4e:4d:4c:34:48:38:62:6d:53:48:7a:78:50:49:5a:67:6c:70:48:66:62:39:46:57:34:78:2f:79:58:42:32:46:2f:55:61:36:4b:55:34:35:68:53:66:45:4e:49:2b:66:4e:48:47:56:65:71:67:63:4c:71:43:6c:52:34:75:50:36:6a:54:38:58:64:79:42:6a:53:58:46:52:57:61:45:4f:6e:77:65:49:78:59:34:4f:44:7a:69:55:42:4a:6a:33:63:53:69:2f:58:62:6e:66:45:49:38:69:51:73:61:50:41:56:69:36:36:45:46:79:6c:39:6b:65:6f:6e:4e:64:67:32:38:6d:64:61:78:2b:4e:6f:54:63:4f:30:6b:51:51:42:45:35:4e:52:4b:77:6a:63:46:47:43:74:4e:30:33:6e:66:4e:6a:61:36:71:49:6d:65:5a:4d:72:67:4a:59:6a:57:46:59:44:59:64:73:49:4e:36:62:59:46:4b:4a:4e:57:64:37:4d:69:38:67:50:58:58:75:68:68:66:2f:6d:2b:5a:75:4b:65:72:42:50:53:73:66:50:4e:71:4b:53:31:72:47:58:63:6d:38:73:6f:6f:6c:31:6e:69:58:68:77:39:78:6a:51:4c:51:2b:4e:6e:37:4b:45:76:2f:6d:52:70:4a:61:56:2f:6c:45:4d:68:46:35:76:50:35:73:50:68:47:57:4c:30:72:41:50:41:39:6c:72:55:55:63:65:4e:78:72:47:57:41:43:4d:31:36:78:49:41:54:75:49:35:4f:68:41:52:6c:4a:6e:71:6d:4b:67:34:75:34:6d:30:49:74:62:42:4d:64:35:48:2f:61:44:37:71:6e:76:42:32:58:6f:5a:37:30:42:61:71:57:66:4b:77:75:55:6a:7a:45:68:70:58:41:73:4d:77:4c:73:61:51:72:62:4e:56:47:6d:46:2f:4e:54:63:65:38:38:4a:7a:51:6e:31:4f:35:4b:53:4c:57:45:54:4d:39:66:62:37:6e:6e:42:2f:39:32:33:4f:59:52:63:52:4e:66:61:53:72:78:48:72:41:6a:5a:51:44:35:30:63:49:63:70:30:58:53:62:4b:45:4a:7a:7a:2f:50:59:42:7a:6f:73:48:6a:30:6a:58:51:79:75:7a:4d:70:4e:61:35:6c:52:4b:57:69:68:66:59:4a:38:35:78:72:63:54:69:79:6b:38:2b:51:49:42:4f:6a:58:6d:55:65:66:4d:37:6c:79:71:36:67:45:56:4d:6e:52:54:76:71:71:56:34:79:5a:70:72:32:55:53:6a:53:56:59:71:72:63:30:4e:65:6e:79:53:79:49:57:6c:77:54:6a:49:67:4e:5a:67:73:32:67:75:54:69:55:7a:33:5a:38:36:35:57:41:54:57:6a:52:61:4c:66:6a:37:62:6c:4c:67:52:72:62:31:51:5a:41:33:55:68:48:34:55:66:7a:53:43:74:6a:38:56:43:4d:63:34:72:4d:6a:75:42:59:45:3"
"56","6.158676","192.168.43.1","192.168.43.20","UDP","1074","40611  >  16734 Len=1032","","","","","1040","1074","VLinkTechnol_7e:5d:bd","[â\200\246] f1:d0:04:04:d1:00:00:14:78:77:33:50:72:57:44:6d:59:37:71:30:55:7a:59:49:54:72:46:72:33:6b:44:54:59:61:4d:4e:73:35:65:4d:33:72:4d:34:70:56:41:53:4e:44:6a:38:6a:41:62:38:33:2f:32:4d:33:38:75:35:4b:47:2f:76:6c:57:6f:6c:43:50:35:36:35:43:64:5a:39:75:55:34:38:44:55:47:76:44:34:6f:38:70:55:33:69:57:47:53:65:2b:61:4c:52:38:70:76:4e:49:4c:68:67:6e:61:71:78:50:61:66:6c:74:41:37:57:77:73:5a:6e:66:64:4a:63:76:77:76:57:38:57:43:78:66:47:62:61:37:46:35:33:6c:65:52:4a:4d:68:42:45:38:75:49:34:48:36:77:74:78:67:51:44:52:6c:56:70:6e:51:4f:4b:70:4c:41:59:44:6b:5a:2f:2b:5a:55:70:68:59:43:2b:7a:46:76:77:33:4d:4f:79:56:73:38:51:35:69:66:71:47:63:47:4e:36:73:5a:34:4f:4b:62:30:6a:70:78:67:63:64:46:75:45:37:59:4c:6d:73:43:48:78:61:48:2f:46:71:33:6c:4a:57:6e:49:51:73:47:52:4a:2b:45:51:6a:64:52:36:6d:66:55:2b:73:4a:74:52:70:37:35:77:79:72:46:6c:32:52:2f:78:74:53:73:41:73:43:71:4b:30:50:77:55:66:51:6a:69:44:4b:77:71:33:6e:2f:6f:79:4f:54:79:44:42:51:58:4a:74:4b:6f:38:6b:39:73:4c:59:33:55:6a:4a:59:59:36:75:32:68:51:37:45:47:2b:58:63:6f:6a:73:7a:4d:4f:34:32:6c:57:65:50:4b:79:68:73:66:68:2b:37:79:63:78:30:56:45:71:63:46:31:73:68:30:64:71:49:6c:50:58:6d:62:4a:77:70:34:75:31:78:6e:44:62:48:4c:6a:66:66:62:6a:71:70:51:68:71:48:44:32:78:69:72:74:6a:76:59:64:47:49:61:78:2b:2f:33:4e:4b:2f:31:6c:63:62:37:50:54:64:62:31:39:72:39:49:4d:47:49:4f:39:57:73:59:38:35:64:67:64:33:38:4a:44:69:7a:51:71:52:74:76:37:68:46:46:68:53:67:75:67:53:6c:4b:48:4e:59:76:51:47:6a:70:70:54:78:33:55:69:7a:42:32:50:68:4a:48:66:4d:49:70:4d:56:33:32:45:59:74:6b:33:57:72:74:48:51:77:68:48:69:2b:30:54:4e:55:53:47:53:59:6d:47:68:74:44:39:45:2f:71:4f:37:58:32:57:41:74:39:2b:64:6c:4a:6d:56:4d:51:4b:4f:6e:4e:55:38:2f:4f:38:50:63:79:6e:4c:49:34:44:4c:43:53:52:71:41:46:74:42:49:71:54:75:5a:54:39:42:56:48:31:31:46:4f:35:6a:63:69:51:51:5a:4d:43:58:5a:64:4c:37:51:42:44:2b:49:43:67:36:76:69:2f:56:50:52:39:2b:47:65:75:65:51:68:6f:41:41:39:76:43:59:4d:4a:41:33:43:64:73:56:41:56:65:47:70:79:6a:71:72:79:64:5a:41:56:4a:43:47:69:6e:4b:54:79:38:75:2f:6c:44:30:43:7a:58:79:73:46:33:67:7a:48:4"
"57","6.158678","192.168.43.1","192.168.43.20","UDP","1074","40611  >  16734 Len=1032","","","","","1040","1074","VLinkTechnol_7e:5d:bd","[â\200\246] f1:d0:04:04:d1:00:00:15:43:39:47:72:66:7a:31:31:6c:4f:77:79:42:77:79:35:4b:49:39:42:4d:75:4c:42:46:38:67:34:68:73:71:35:6e:61:62:51:4e:69:7a:73:38:5a:63:57:53:35:77:58:34:5a:70:39:6b:49:47:51:51:6d:66:61:4e:6c:48:72:39:52:71:38:5a:6a:49:73:65:32:78:61:30:7a:68:58:5a:54:30:4f:35:2b:5a:34:79:32:36:49:6c:31:57:72:45:34:6b:7a:4a:35:79:4c:4d:39:7a:4d:75:47:5a:59:34:5a:47:63:71:75:73:36:4b:54:36:5a:45:67:2b:71:61:76:4a:43:37:78:42:67:38:35:35:4d:52:36:59:6e:65:5a:44:75:45:4b:41:37:31:6e:45:70:66:4d:44:59:74:37:62:62:7a:6f:78:4a:52:69:59:79:70:72:65:53:69:78:51:35:34:5a:64:54:6b:56:72:38:31:49:44:6c:41:30:76:62:51:54:39:62:6e:72:55:62:62:59:55:67:66:50:5a:4d:79:67:5a:52:47:59:78:59:50:64:78:70:6a:58:55:31:6a:68:69:61:36:48:31:76:2b:78:77:68:35:63:69:56:6d:49:79:69:6c:33:6a:4c:2f:6c:47:46:34:65:33:4c:53:4c:6e:6c:5a:44:4c:36:63:68:41:44:35:39:6c:4a:59:67:34:30:61:4f:52:6c:66:4f:4e:54:67:4a:65:69:48:55:74:76:63:69:67:4c:68:74:74:4f:66:6a:4b:41:79:51:4a:39:58:66:49:61:74:6b:43:79:56:75:4d:4a:70:4f:75:6c:4d:6b:67:65:49:77:53:65:5a:5a:56:6a:4f:65:46:38:58:37:33:49:48:4b:38:51:59:41:78:65:53:62:57:77:63:51:32:65:38:61:78:5a:54:46:75:31:61:39:31:44:37:7a:51:33:41:35:55:35:52:77:73:32:78:68:51:4b:61:6d:4f:4a:71:72:36:58:59:45:4e:6d:6d:51:63:37:74:49:67:68:63:74:76:75:47:2f:52:35:74:2f:4f:61:4c:51:52:41:43:64:77:4d:4f:63:74:44:6c:55:77:58:77:61:64:66:45:56:75:66:70:77:67:4c:5a:42:74:72:30:73:64:4b:55:65:4a:69:2f:75:6a:31:63:4d:7a:76:36:2f:61:58:43:51:68:4b:46:64:7a:43:61:47:66:2b:70:41:2f:41:6f:44:4d:41:65:53:4d:68:71:30:35:77:49:75:51:61:45:42:66:54:6b:71:48:37:43:68:39:69:49:70:4d:57:4d:50:6d:6b:62:63:79:6c:6c:62:46:76:31:79:50:65:64:4b:78:48:67:76:50:59:70:61:49:37:58:32:47:6f:4f:69:38:37:56:68:44:39:63:37:31:77:4e:71:53:57:4e:7a:38:50:35:47:66:59:43:34:35:4b:78:74:6a:58:74:65:2b:48:59:71:7a:6e:52:64:41:6a:47:35:57:67:66:45:63:4e:62:6f:75:41:6b:62:47:72:71:63:6e:73:4c:69:4d:49:61:61:6a:35:5a:55:65:4a:65:53:71:6f:6e:33:75:2b:33:79:51:62:59:58:47:37:63:67:2b:32:58:65:34:42:4a:76:53:55:65:51:41:49:69:35:4d:6e:70:4e:62:2f:7"
"58","6.158685","192.168.43.1","192.168.43.20","UDP","627","40611  >  16734 Len=585","","","","","593","627","VLinkTechnol_7e:5d:bd","f1:d0:02:45:d1:00:00:16:68:61:2b:65:2f:62:41:69:37:54:63:7a:57:50:30:42:37:59:52:46:73:67:49:54:61:46:38:6d:45:4b:74:67:66:76:62:7a:4f:5a:36:38:2f:39:68:70:63:59:6b:6d:70:62:51:47:78:74:7a:35:6b:46:33:76:34:75:46:36:52:6a:78:62:5a:33:2f:56:52:4a:62:37:77:4e:6f:5a:72:54:54:61:71:47:4a:43:73:4b:51:45:43:75:64:65:6d:43:52:63:4e:5a:79:55:79:66:78:4b:54:78:4e:76:38:77:68:6c:78:43:4b:2f:64:71:61:41:4d:33:4b:36:48:4d:30:2b:6a:4c:59:2b:4b:43:5a:30:75:74:4d:6b:62:70:2b:64:4c:43:46:35:53:30:4a:5a:2b:50:43:5a:4c:75:63:7a:62:34:76:7a:6c:59:2f:6e:30:33:77:6f:55:76:72:7a:61:51:32:47:69:77:62:4a:39:4d:32:6c:72:32:70:57:62:4e:76:47:79:59:69:52:56:62:67:4c:79:52:45:70:33:35:5a:38:6d:30:4b:49:47:66:30:4e:44:4f:4a:52:70:2b:39:68:4c:55:74:57:50:6f:72:52:54:6a:55:32:34:43:76:64:5a:61:45:67:30:72:6d:75:59:31:38:4a:75:34:39:69:52:32:51:49:43:31:4f:5a:48:49:6e:4f:78:6f:61:64:4c:52:62:54:77:53:70:43:59:46:4a:69:2f:58:48:51:6f:35:6d:65:5a:62:51:2b:7a:77:76:38:45:4a:38:59:6b:48:2b:33:6c:6e:63:4c:57:46:66:39:50:64:45:54:30:61:33:79:56:63:4c:6e:39:6e:4c:35:65:38:42:72:39:45:64:77:6c:66:31:76:75:69:41:6f:55:32:48:5a:78:52:67:43:32:71:33:4a:43:4e:39:50:7a:65:50:78:6a:33:46:49:51:76:46:2b:32:42:43:56:6c:67:6c:31:43:7a:51:4d:4b:78:4f:44:6a:6d:35:43:73:36:56:2b:6a:5a:54:2f:47:53:6b:49:65:69:4e:77:68:50:78:78:38:54:74:64:42:62:38:2b:6e:51:61:2f:72:67:72:32:48:52:65:57:5a:49:39:71:2b:56:75:45:73:58:56:78:6c:50:6c:68:43:4e:77:66:4c:47:33:5a:2f:75:54:73:68:77:41:46:34:62:74:6e:75:62:39:4c:5a:6d:69:47:45:4d:79:73:64:66:6e:71:64:73:33:6f:31:37:2f:4f:4a:4e:2b:78:43:67:65:42:7a:65:74:36:67:72:30:37:33:73:72:48:35:74:36:49:66:46:66:42:4e:38:50:59:43:47:73:50:32:75:63:6b:55:31:38:71:77:31:41:5a:62:51:3d:3d:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00"
"59","6.165873","192.168.43.20","192.168.43.1","UDP","62","16734  >  40611 Len=20","","","","","28","62","LGElectronic_4a:ec:64","f1:d1:00:10:d1:00:00:06:00:11:00:12:00:13:00:14:00:15:00:16"
"60","6.171469","192.168.43.1","192.168.43.20","UDP","1074","40611  >  16734 Len=1032","","","","","1040","1074","VLinkTechnol_7e:5d:bd","[â\200\246] f1:d0:04:04:d1:00:00:10:41:52:54:45:4d:49:53:00:03:00:00:00:26:00:00:00:2d:1a:00:00:74:78:6c:65:54:70:30:4f:45:65:6c:39:70:4d:46:78:50:54:35:73:61:56:58:68:52:31:50:4a:75:55:6c:42:38:77:62:51:56:61:58:61:6f:75:6f:39:77:56:4e:7a:47:5a:57:72:2f:36:63:36:54:44:79:6d:65:6f:66:54:33:30:6e:65:33:37:5a:68:63:41:5a:79:79:70:32:50:4c:76:32:68:61:32:54:36:36:70:62:4c:66:64:6e:52:6b:48:45:34:76:73:5a:62:62:55:4f:68:37:44:4d:64:72:46:41:4c:6d:42:33:4e:70:46:65:37:6a:67:63:69:4f:33:5a:64:31:7a:50:69:70:31:4c:4c:75:43:6a:78:51:59:44:70:2b:57:5a:36:66:48:55:45:65:67:39:2f:46:48:68:4f:42:64:72:79:6d:74:32:36:51:4d:6b:4f:64:67:68:62:4b:76:51:55:49:45:75:50:38:50:31:6b:2b:38:4d:65:78:4f:58:53:78:7a:45:34:59:65:49:70:54:32:36:4f:62:59:42:6d:4b:42:2b:72:58:68:65:70:75:4e:53:38:38:6b:64:76:41:4e:77:6f:45:35:32:37:34:53:47:4b:4c:68:4a:63:57:36:41:31:76:7a:5a:79:57:6c:4e:6d:6a:78:67:69:42:34:69:48:51:37:6d:32:74:41:68:44:4d:45:79:78:68:4c:4e:43:2f:6d:2f:41:4d:59:56:42:74:47:34:35:63:77:72:64:53:6e:6c:67:71:4e:5a:6e:67:6a:54:64:50:79:54:31:66:77:7a:4e:7a:36:6c:53:41:4f:65:75:56:56:69:58:56:34:42:32:74:52:6f:41:78:35:48:4c:41:74:79:70:79:38:56:6c:76:71:74:59:6e:33:63:53:41:53:4b:38:51:74:7a:57:6b:48:43:47:59:41:58:50:4c:64:77:70:61:73:62:51:4b:49:42:5a:59:6e:2b:52:4a:63:44:65:62:4d:64:30:46:38:45:75:62:5a:52:7a:57:38:52:6a:43:4e:30:71:57:31:79:2f:30:7a:49:33:46:79:38:68:51:71:41:39:6e:32:4c:70:48:78:6a:33:4e:70:73:59:63:6d:70:79:33:79:32:5a:64:6e:73:72:6d:72:4a:70:5a:58:4f:4d:64:69:6a:50:4b:64:61:5a:39:31:70:78:73:65:4e:66:33:4b:36:78:62:4c:59:59:44:6a:39:76:61:73:44:6c:75:32:6e:48:72:4b:6d:44:6b:6b:48:63:44:52:68:73:54:38:6b:79:38:69:6b:77:42:35:67:39:6a:4a:37:6d:58:7a:2b:4a:71:2b:63:71:54:74:71:38:51:67:6b:44:67:34:57:7a:38:76:66:53:33:2f:35:65:57:6a:7a:52:49:53:76:45:58:79:4b:44:50:33:65:51:75:6e:77:79:77:53:73:41:53:79:4a:32:4c:77:58:39:67:66:6b:65:46:36:53:4a:39:51:66:54:34:59:75:58:6e:4e:70:7a:51:43:47:72:30:53:2b:65:62:55:7a:55:46:63:31:6c:47:63:58:6b:77:6a:42:32:39:61:6a:44:49:43:46:4f:4d:78:71:59:54:41:56:4f:37:34:72:79:6"
"61","6.176717","192.168.43.20","192.168.43.1","UDP","52","16734  >  40611 Len=10","","","","","18","52","LGElectronic_4a:ec:64","f1:d1:00:06:d1:00:00:01:00:10"
